temperature,humidity,wind_speed,pressure,uv_index,rain_prob,season,time_of_day,feel_category
-15.5,31.9,49.7,898.7,0.4,11.5,Winter,Night,Very Freezing
18.3,90.9,115.1,1065.6,0.3,59.6,Rainy,Evening,Cool
40.0,38.5,38.0,984.9,1.4,16.9,Summer,Evening,Very Hot
25.0,33.6,74.5,908.8,4.9,38.3,Spring,Afternoon,Comfortable
22.3,71.1,53.4,1086.2,1.6,25.5,Spring,Night,Pleasant
-12.3,83.4,87.3,937.4,1.6,71.0,Winter,Morning,Very Freezing
30.9,44.4,84.5,894.3,9.6,0.8,Summer,Morning,Warm
23.8,71.1,13.8,906.9,1.7,17.3,Spring,Morning,Pleasant
35.9,39.3,82.0,920.1,1.3,37.1,Summer,Evening,Hot
-8.5,61.4,29.5,1012.9,1.7,18.4,Winter,Night,Freezing
23.5,32.1,22.0,1073.4,1.9,31.2,Spring,Evening,Pleasant
32.7,43.6,46.1,863.8,13.1,39.4,Summer,Afternoon,Warm
25.6,71.9,51.7,975.4,7.3,55.7,Rainy,Morning,Comfortable
27.0,65.7,87.0,858.9,8.0,92.4,Rainy,Morning,Comfortable
-3.2,52.3,104.8,858.0,1.8,26.1,Winter,Evening,Freezing
2.0,62.4,64.5,1046.5,1.1,34.3,Winter,Night,Very Cold
8.2,39.9,97.6,1085.1,0.7,21.2,Winter,Evening,Cold
-4.9,54.5,37.0,1001.8,2.3,25.1,Winter,Afternoon,Freezing
15.8,48.2,27.7,1072.2,1.4,7.1,Spring,Afternoon,Cool
-3.2,32.5,0.9,1097.0,5.6,14.6,Winter,Morning,Freezing
39.1,37.8,92.1,1073.9,8.5,38.1,Summer,Afternoon,Hot
7.6,68.5,24.7,867.9,6.1,20.4,Winter,Afternoon,Very Cold
21.2,47.2,34.2,1032.6,2.9,28.6,Spring,Afternoon,Pleasant
7.0,37.9,24.6,1021.5,4.9,8.2,Winter,Morning,Very Cold
21.8,51.5,115.2,933.8,1.6,34.2,Spring,Night,Pleasant
34.5,71.1,109.5,1038.7,7.3,35.5,Summer,Morning,Warm
22.5,75.7,22.6,1046.1,5.2,35.7,Spring,Afternoon,Pleasant
15.9,68.8,65.2,981.4,0.6,23.8,Spring,Evening,Cool
18.9,90.7,38.6,936.7,2.5,66.7,Rainy,Morning,Cool
14.2,59.0,55.9,1099.9,3.7,15.5,Autumn,Morning,Cold
29.8,78.2,68.7,898.0,12.9,1.4,Summer,Morning,Comfortable
30.1,85.3,13.4,903.8,3.0,54.5,Rainy,Afternoon,Warm
30.0,70.9,31.9,961.4,6.0,62.6,Rainy,Morning,Warm
11.3,50.4,85.1,906.5,5.6,6.6,Autumn,Afternoon,Cold
11.7,81.1,66.2,1049.1,0.7,75.6,Autumn,Night,Cold
13.1,71.1,87.7,861.6,1.1,18.7,Winter,Night,Cold
21.6,74.4,49.4,910.8,1.9,91.4,Rainy,Morning,Pleasant
46.5,43.2,33.8,986.9,0.2,36.6,Summer,Evening,Extreme Heat
15.5,46.7,55.3,912.9,3.6,32.0,Autumn,Morning,Cool
-3.6,78.1,6.3,1072.3,2.5,27.1,Winter,Afternoon,Freezing
22.2,77.3,12.2,936.8,1.1,32.5,Spring,Night,Pleasant
35.0,40.4,91.1,872.7,1.0,2.6,Summer,Evening,Hot
22.8,60.6,48.6,957.3,2.6,18.2,Spring,Afternoon,Pleasant
21.9,38.0,3.6,1083.4,4.7,21.5,Autumn,Afternoon,Pleasant
22.4,81.9,116.2,1018.0,0.3,48.0,Rainy,Night,Pleasant
6.8,46.2,2.6,1086.0,0.3,0.4,Winter,Night,Very Cold
15.9,80.6,105.5,964.2,0.8,73.3,Autumn,Evening,Cool
10.7,81.7,22.4,899.6,4.3,69.5,Autumn,Morning,Cold
47.1,33.2,29.6,927.3,1.8,11.9,Summer,Evening,Extreme Heat
31.9,100.0,64.0,1056.6,2.0,62.5,Rainy,Evening,Warm
11.6,37.7,102.4,997.2,7.1,31.6,Autumn,Afternoon,Cold
-18.6,79.1,119.8,895.4,0.2,5.7,Winter,Night,Very Freezing
18.1,68.8,31.8,905.5,1.3,4.2,Autumn,Night,Cool
27.0,86.4,86.3,1010.7,1.0,80.9,Rainy,Night,Comfortable
13.4,30.1,67.2,997.7,1.9,14.5,Autumn,Night,Cold
17.6,33.9,92.7,912.4,5.3,27.5,Spring,Afternoon,Cool
10.7,54.4,34.2,1074.0,7.0,6.6,Winter,Afternoon,Cold
48.2,41.9,73.9,882.1,1.2,2.2,Summer,Evening,Extreme Heat
24.7,89.4,6.3,983.6,3.1,57.1,Rainy,Afternoon,Pleasant
-20.0,55.7,58.4,1065.8,0.9,14.5,Winter,Night,Very Freezing
-17.0,82.1,35.0,906.6,1.9,96.8,Winter,Afternoon,Very Freezing
24.6,57.5,57.0,877.5,1.1,9.9,Spring,Night,Pleasant
44.9,26.5,18.2,1046.3,0.2,7.6,Summer,Evening,Very Hot
30.7,96.5,12.3,885.7,1.7,63.9,Rainy,Evening,Warm
17.1,52.9,26.3,1030.2,1.3,4.0,Autumn,Night,Cool
39.0,20.0,24.8,884.0,9.2,5.4,Summer,Morning,Hot
-10.5,34.4,78.8,1013.5,0.2,12.8,Winter,Evening,Very Freezing
19.5,70.2,25.6,869.7,0.6,10.0,Autumn,Night,Cool
29.8,61.6,39.4,1055.1,0.4,18.6,Summer,Evening,Comfortable
21.3,33.1,117.3,1047.6,4.4,3.5,Spring,Morning,Pleasant
17.5,61.3,97.7,1042.1,1.6,35.2,Spring,Night,Cool
-5.8,61.3,94.9,1024.3,8.0,0.5,Winter,Morning,Freezing
6.9,53.5,98.3,1046.2,7.5,30.3,Winter,Afternoon,Very Cold
45.9,47.5,119.2,881.3,11.1,8.0,Summer,Afternoon,Extreme Heat
20.4,83.8,71.4,1062.6,0.0,42.2,Autumn,Night,Pleasant
15.4,78.9,36.2,958.0,4.7,10.9,Autumn,Afternoon,Cool
22.4,71.1,70.7,913.6,2.8,69.3,Rainy,Afternoon,Pleasant
16.6,39.7,29.7,1093.4,3.8,24.0,Spring,Afternoon,Cool
-15.0,40.3,107.0,851.9,1.6,20.7,Winter,Night,Very Freezing
41.8,27.3,13.9,875.7,12.5,8.8,Summer,Morning,Very Hot
31.7,99.3,45.4,856.4,1.5,89.9,Rainy,Night,Warm
21.9,38.1,16.8,995.9,2.0,3.9,Spring,Night,Pleasant
30.2,67.5,105.1,981.1,3.9,58.6,Rainy,Morning,Warm
25.8,44.0,39.8,975.1,0.0,36.2,Spring,Night,Comfortable
29.0,75.8,77.2,1070.6,3.8,44.0,Rainy,Morning,Comfortable
33.6,67.0,114.1,971.4,0.9,26.2,Summer,Evening,Warm
26.9,66.8,1.6,901.2,5.8,30.6,Spring,Afternoon,Comfortable
32.3,81.2,66.4,1024.1,11.0,47.4,Summer,Afternoon,Warm
-14.4,35.4,62.5,1030.1,1.4,18.0,Winter,Evening,Very Freezing
25.2,89.2,5.8,1027.5,5.1,51.9,Rainy,Afternoon,Comfortable
16.6,71.1,96.6,1034.1,7.5,17.9,Autumn,Morning,Cool
21.5,70.0,67.0,896.2,1.3,42.2,Rainy,Afternoon,Pleasant
18.3,49.7,107.3,867.5,2.0,24.7,Autumn,Evening,Cool
27.5,91.7,51.5,1065.4,0.3,56.7,Rainy,Night,Comfortable
21.0,73.4,110.1,869.5,4.0,71.9,Rainy,Morning,Pleasant
49.9,40.1,116.5,1046.8,1.9,28.3,Summer,Night,Extreme Heat
35.0,65.6,42.1,918.3,1.2,37.3,Summer,Evening,Hot
16.2,42.3,78.4,1021.4,1.4,1.1,Autumn,Night,Cool
22.7,91.0,91.2,1012.6,0.8,76.5,Rainy,Evening,Pleasant
24.9,35.5,47.6,875.9,1.7,22.0,Spring,Evening,Pleasant
25.2,45.6,14.3,875.7,0.2,23.7,Summer,Evening,Comfortable
23.1,95.2,50.9,1078.9,1.0,63.9,Rainy,Evening,Pleasant
11.0,34.9,78.2,971.7,1.6,36.7,Autumn,Night,Cold
25.4,84.0,111.8,1034.2,5.9,60.2,Spring,Morning,Comfortable
48.6,10.8,115.8,887.3,1.6,11.0,Summer,Evening,Extreme Heat
17.8,62.2,41.8,1014.3,0.0,2.6,Spring,Evening,Cool
35.5,42.6,106.6,911.2,10.7,30.7,Summer,Afternoon,Hot
15.7,58.8,16.2,856.5,2.1,25.1,Autumn,Morning,Cool
20.7,76.8,9.3,897.9,7.4,41.2,Rainy,Morning,Pleasant
33.3,60.2,24.0,855.1,10.6,18.6,Summer,Morning,Warm
28.7,76.3,17.5,1072.8,9.5,22.0,Summer,Morning,Comfortable
18.9,40.0,53.5,911.1,1.1,11.0,Spring,Evening,Cool
12.6,38.0,75.9,998.2,0.2,13.0,Winter,Evening,Cold
12.6,74.0,116.7,903.7,2.3,18.2,Autumn,Afternoon,Cold
18.7,31.1,64.9,1089.2,3.7,16.8,Spring,Morning,Cool
20.1,60.9,117.0,1022.2,7.3,28.0,Autumn,Afternoon,Pleasant
-14.5,48.9,87.0,853.9,0.6,25.7,Winter,Night,Very Freezing
22.2,82.0,50.6,876.5,7.6,42.7,Rainy,Afternoon,Pleasant
15.9,55.7,21.0,885.3,1.9,18.1,Spring,Afternoon,Cool
23.7,44.2,55.1,904.1,1.0,30.2,Autumn,Evening,Pleasant
35.8,28.7,84.6,927.2,8.2,2.4,Summer,Afternoon,Hot
14.9,68.8,64.5,967.3,1.0,25.5,Autumn,Evening,Cold
22.0,69.9,18.8,1009.8,1.7,64.6,Rainy,Evening,Pleasant
43.9,43.3,105.7,1001.7,1.7,0.6,Summer,Evening,Very Hot
15.4,67.6,107.7,933.1,1.9,0.5,Autumn,Night,Cool
16.7,37.0,97.9,1079.6,1.6,39.1,Spring,Night,Cool
-15.1,58.6,99.5,860.0,2.0,24.1,Winter,Evening,Very Freezing
36.5,40.1,95.1,908.3,14.3,34.7,Summer,Afternoon,Hot
18.9,82.1,97.6,874.7,0.1,49.2,Rainy,Evening,Cool
38.6,18.9,17.6,993.3,14.8,9.5,Summer,Afternoon,Hot
16.4,77.6,111.1,856.0,1.4,38.3,Autumn,Afternoon,Cool
47.4,31.0,16.4,991.3,1.3,34.3,Summer,Night,Extreme Heat
49.7,27.7,62.2,980.5,10.4,20.7,Summer,Morning,Extreme Heat
-19.9,35.4,12.2,1026.2,2.4,35.8,Winter,Morning,Very Freezing
39.6,16.0,100.5,1070.8,0.9,8.4,Summer,Evening,Hot
22.4,43.4,11.5,960.2,1.4,7.0,Autumn,Night,Pleasant
-5.1,79.0,51.5,983.4,7.7,12.0,Winter,Morning,Freezing
21.2,45.3,99.8,873.9,0.2,36.1,Autumn,Night,Pleasant
5.2,42.4,20.0,1058.7,0.7,18.2,Winter,Night,Very Cold
-6.5,72.4,98.6,1024.7,5.8,20.2,Winter,Morning,Freezing
21.5,73.1,114.0,856.9,0.3,74.2,Rainy,Night,Pleasant
-1.2,49.5,117.4,1026.0,1.7,1.6,Winter,Night,Freezing
7.3,71.6,97.6,851.1,4.5,28.2,Winter,Morning,Very Cold
27.1,67.9,21.8,968.9,1.3,48.8,Rainy,Evening,Comfortable
-11.6,42.5,47.4,1013.4,0.9,31.0,Winter,Evening,Very Freezing
19.8,66.7,105.4,870.0,2.0,41.3,Rainy,Afternoon,Cool
0.4,84.3,106.4,952.7,3.6,57.8,Winter,Morning,Very Cold
3.2,70.7,52.9,1072.1,1.6,31.4,Winter,Evening,Very Cold
34.3,55.2,38.9,895.7,0.3,37.8,Summer,Night,Warm
26.1,38.3,50.8,896.6,0.7,5.2,Summer,Night,Comfortable
19.3,80.0,118.0,932.2,1.8,90.6,Rainy,Evening,Cool
40.2,31.0,113.3,893.3,0.5,30.3,Summer,Evening,Very Hot
20.9,78.1,84.8,1040.1,4.7,37.0,Autumn,Morning,Pleasant
25.2,55.0,59.1,896.6,5.6,22.0,Spring,Afternoon,Comfortable
19.4,62.8,111.0,1080.1,0.6,29.4,Spring,Evening,Cool
29.7,68.1,75.7,976.0,1.1,95.6,Rainy,Night,Comfortable
25.1,32.9,4.6,957.5,0.1,31.6,Spring,Night,Comfortable
-19.0,32.2,73.5,1051.5,0.9,22.2,Winter,Evening,Very Freezing
18.5,42.4,73.6,1007.1,6.1,24.8,Autumn,Morning,Cool
25.8,69.7,34.5,973.2,5.4,51.0,Rainy,Afternoon,Comfortable
14.8,56.6,22.1,973.0,0.7,18.2,Autumn,Night,Cold
30.9,77.4,86.3,960.5,5.6,60.4,Rainy,Afternoon,Warm
-5.1,38.0,99.7,937.2,0.8,35.8,Winter,Evening,Freezing
20.0,82.6,76.6,892.8,7.0,71.9,Rainy,Afternoon,Pleasant
18.4,64.9,5.1,1100.0,3.5,2.5,Autumn,Afternoon,Cool
27.8,48.7,37.4,1076.5,5.1,8.6,Spring,Afternoon,Comfortable
49.8,13.5,103.5,947.6,1.0,36.6,Summer,Evening,Extreme Heat
20.4,78.5,67.3,944.9,0.1,26.9,Spring,Evening,Pleasant
26.9,69.5,12.6,909.9,0.4,14.2,Spring,Evening,Comfortable
1.6,47.5,81.3,1087.0,1.3,30.1,Winter,Evening,Very Cold
-19.5,33.0,33.8,1022.4,1.8,38.4,Winter,Night,Very Freezing
26.8,97.7,90.9,875.9,2.6,63.7,Rainy,Morning,Comfortable
-2.7,55.9,114.8,958.4,1.6,37.7,Winter,Night,Freezing
20.9,82.4,41.7,950.0,0.7,89.6,Rainy,Night,Pleasant
25.3,99.4,7.2,972.0,6.4,49.1,Rainy,Morning,Comfortable
-11.6,77.7,39.3,932.3,5.2,7.3,Winter,Morning,Very Freezing
-1.6,67.4,90.5,893.5,1.1,36.5,Winter,Night,Freezing
3.0,84.1,68.5,960.7,4.9,46.9,Winter,Morning,Very Cold
43.0,12.5,56.2,1056.9,0.9,6.0,Summer,Night,Very Hot
22.4,72.4,49.4,896.0,1.9,21.3,Autumn,Evening,Pleasant
14.7,84.2,62.6,885.2,0.4,68.9,Autumn,Night,Cold
23.9,92.3,42.6,1095.6,0.4,75.5,Rainy,Evening,Pleasant
5.7,84.7,98.3,988.9,4.4,90.1,Winter,Morning,Very Cold
14.6,51.8,118.9,889.0,0.5,3.6,Winter,Evening,Cold
35.6,30.4,21.8,1091.1,1.2,20.9,Summer,Evening,Hot
-3.0,76.1,26.4,937.8,1.1,39.1,Winter,Afternoon,Freezing
